id,partner_name,party_type_id,partner_name_ja
13820,"NGINE STUDIOS",2,"NGINE STUDIOS"
13821,"NHN JAPAN CORPORATION",2,NHN　JAPAN株式会社
13822,"NIHON ART MEDIA",2,株式会社日本アートメディア
13823,NITROPLUS,2,株式会社ニトロプラス
13824,"NORDCURRENT LTD",2,"NORDCURRENT LTD"
13825,"NOWPRODUCTION, CO.,LTD",2,株式会社ナウプロダクション
13826,"OAKS CO., LTD.",2,株式会社オークス
13828,"ONE DRAW CO.,LTD.",2,有限会社ワンドロー
13829,"ONGAKUKAN, CO., LTD.",2,株式会社音楽館
13830,"OPERA HOUSE",2,株式会社オペラハウス
13831,"PAON CORPORATION",2,株式会社パオン
13832,"PARITYBIT INC.",2,株式会社パリティビット
13834,"PD DESIGN STUDIO PTE LTD",2,"PD DESIGN STUDIO PTE LTD"
13835,"PEGASUS JAPAN CORP.",2,株式会社ペガサスジャパン
13836,PLANET,2,株式会社プラネット
13837,"PLATINUM GAMES",2,プラチナゲームズ株式会社
13838,"PREAPP PARTNERS CO.,LTD.",2,株式会社プリアップパートナーズ
13839,"PREMIUM AGANCY",2,株式会社プレミアムエージェンシー
13840,"PRODUCTION I.G., INC.",2,株式会社プロダクション・アイジー
13841,QTERAS,2,株式会社キテラス
13842,R,2,株式会社アール
13843,"RAKUTEN, INC.",2,楽天株式会社
13844,"REALITY PUMP",2,"REALITY PUMP"
13845,REBELLION,2,REBELLION
13846,RESISTA,2,有限会社レジスタ
13847,"RIDE ON JAPAN",2,株式会社ライドオンジャパン
13848,"RIZ INCORPORATED",2,株式会社リズ
13849,"ROCKET STUDIO",2,株式会社ロケットスタジオ
13850,SAIBAKONEKUTO,2,有限会社サイバーコネクト
13851,"SAMMY CORPORATION",2,サミー株式会社
13852,"[ASIA] SCEASIA WWS",1,
13853,"SEVENTH CODE",2,株式会社セブンスコード
13854,"SHADE INC.",2,株式会社シェード
13855,"SHANGHAI KENA INFORMATION TECHNOLOGY CO., LTD.",2,"SHANGHAI KENA INFORMATION TECHNOLOGY CO., LTD."
13856,SHIFT,2,株式会社シフト
13857,"SIMS CO.,LTD",2,シムス株式会社
13858,"SKONEC ENTERTAINMENT CO.,LTD",2,株式会社スコネック
13859,SOFTMAX,2,株式会社ソフトマックス
13860,"SOILWORKS CO., LTD.",2,株式会社ソイルワークス
13861,"SONY MARKETING (JAPAN) INC.",2,ソニーマーケティング株式会社
13862,"SONY NETWORK ENTERTAINMENT INTERNATIONAL",1,ソニーネットワークエンタテインメントインターナショナル
13863,STARFISH,2,株式会社スターフィッシュ
13864,"STARFISH-SD INC.",2,株式会社スターフィッシュ・エスディ
13865,STING,2,株式会社スティング
13866,"STUDIO SAIZENSEN",2,有限会社スタジオ最前線
13867,"SUCCESS CORPORATION",2,株式会社サクセス
13868,"SUMMERGRASS, INC.",2,"SUMMERGRASS, INC."
13869,"SUNRISE INTERACTIVE",2,株式会社サンライズインタラクティブ
13870,"SYSTEM PRISMA CO., LTD.",2,株式会社システムプリズマ
13871,"[ASIA] TAKE-TWO INTERNATIONAL S.A.",2,
13872,"TAMSOFT CORPORATION",2,株式会社タムソフト
13873,TAMTAM,2,株式会社タムタム
13874,"TANGO GAMEWORKS",2,"タンゴ ゲームワークス"
13875,TENKY,2,有限会社テンキー
13876,"THINK-A LTD.",2,有限会社シンカ
13877,"TIS CO.,LTD.",2,株式会社ティーアイエス
13878,"TOMCAT SYSTEM",2,株式会社トムキャットシステム
13879,"TOM CREATE",2,株式会社トムクリエイト
13880,"TOMY COMPANY,LTD.",2,株式会社タカラトミー
13881,TOSE,2,株式会社トーセ
13882,"TRI-CRESCENDO INC.",2,株式会社トライクレッシェンド
13883,TWITCH,2,トゥイッチ
13884,"UNBALANCE CORPORATION",2,株式会社アンバランス
13885,"U-NEXT CO., LTD.",2,株式会社U-NEXT
13886,"WALT DISNEY COMPANY (JAPAN) LTD.",2,ウォルト・ディズニー・ジャパン株式会社
13887,WARASHI,2,株式会社童
13888,"WILL CO.,LTD. (INACTIVE)",2,"株式会社ウィル (不稼働)"
13889,WINLIGHT.CO.LTD,2,株式会社ウインライト
13890,"WITCH CRAFT",2,株式会社ウィッチクラフト
13891,"WORKJAM CO.,LTD",2,株式会社ワークジャム
13892,"X-NAUTS CO.,LTD.",2,株式会社クロスノーツ
13893,"YAMASA ENTERTAINMENT CO.,LTD.",2,ヤマサエンタテインメント株式会社
13894,"YUKI ENTERPRISE INC",2,株式会社悠紀エンタープライズ
13895,ZENRIN,2,株式会社ゼンリン
13896,ZERODIV,2,株式会社ゼロディブ
13897,"ZEROPLUS TECHNOLOGY CO.,LTD.",2,"ZEROPLUS TECHNOLOGY CO.,LTD."
13898,"* NONE",2,
13899,"20Q.NET INC.",2,
13900,"AMAZON EU S.A.R.L.",2,
13901,"ASYLUM ENTERTAINMENT UK LIMITED",2,
13902,"AUSTRALIAN BROADCASTING CORPORATION",2,
13903,"BEIJING SHI GUANG MENG HUAN TECHNOLOGY CO.LTD",2,
13904,"BLUE GARAGE INC.",2,"株式会社BLUE GARAGE"
13905,"BRITISH BROADCASTING CORPORATION",2,
13906,CANDYSTAND,2,
13907,"CELLNAVI CORPORATION",2,株式会社セルナビ
13908,"CHANNEL 5 BROADCASTING LIMITED",2,
13909,"CHANNEL FOUR TELEVISION CORP",2,
13910,"COBRA MOBILE",2,
13911,"CODE MONKEYS LTD, THE",2,
13912,"CORPORACIÓN DE RADIO Y TELEVISIÓN ESPAÑOLA S.A.",2,
13913,"DANISH BROADCASTING CORPORATION",2,
13914,"DESTINEER PUBLISHING CORP",2,
13915,"DR PUBLISHING KFT",2,
13916,"DTS DISTRIBUIDORA DE TELEVISÓN DIGITAL, S.A.U",2,
13917,"EFFEKT-ETAGE GMBH",2,
13918,"EIDISEIS DOT COM",2,
13919,"ELECTRONIC ARTS SOFTWARE S.L.",2,
13920,"ENTERTAINMENT NETWORKS (UK) LIMITED",2,
13921,EPIX,2,
13922,"EXCALIBUR GAMES - CONTACT SALES LTD",2,
13923,"FARMIND LTD",2,
13924,"FEVOLUTION INNOVATION INC.",2,"FEVOLUTION INNOVATION INC."
13925,"FILM1 B.V.",2,
13926,"FILMIN COMUNIDAD INTERNACIONAL S.L",2,
13927,"FILMO TV",2,
13928,"FIREMINT PTY LTD",2,
13929,"FOXTEL MANAGEMENT PTY LIMITED",2,
13930,"FRANCE TELEVISIONS",2,
13931,"FREEDOM FACTORY STUDIOS",2,
13932,"GAMEBRIDGE LIMITED",2,
13933,"GAMELION STUDIOS",2,
13934,"GAMEON GMBH",2,
13935,"GAMESHASTRA INC.",2,
13936,"GAMESHASTRA SOLUTIONS INDIA P LTD",2,
13937,GAMEVIL,2,
13938,"GAMEVIL USA, INC.",2,
13939,"GLO INC.",2,
13940,"HBO NORDIC AB",2,
13941,"HIGHSIDE ENTERTAINMENT CORPORATION",2,
13942,"HOME ENTERTAINMENT SERVICES NV",2,
13943,"IBA GROUP",2,
13944,"IBA GROUP A.S.",2,
13945,"ICFLIX MEDIA FZ LLC, A FREE ZONE LIMITED LIABILITY COMPANY",2,
13946,"ILLION CORP.",2,
13947,INDIEPUB,2,
13948,"INTERNET OTT CHANNELS, S.L.",2,
13949,"JV GAMES",2,
13950,"LAGO SRL",2,
13951,"LIGHTBOX NEW ZEALAND LIMITED",2,
13952,"LOCKWOOD PUBLISHING LIMITED",2,
13953,"LOVEFILM UK LIMITED",2,
13954,"LUDIA INC.",2,
13955,"MADMAN ENTERTAINMENT PTY LTD",2,
13956,"MAXDOME GMBH & CO. KG",2,
13957,"MTV NETWORK A DIVISION OF VIACOM INTERNATIONAL INC",2,
13958,"MTV NETWORKS SARL",2,
13959,"MUTEKI CORPORATION",2,
13960,MY.COM,2,
13961,"NAMCO BANDAI NETWORKS EUROPE LTD.",2,
13962,"NAMCO BANDAI PARTNERS AUSTRALIA PTY. LTD",2,
13963,"NEDERLANDS OMROEP STICHTING",2,
13964,"NETADDICTION SRL",2,
13965,"NINE NETWORK AUSTRALIA PTY LTD",2,
13966,"NORDISK FILM A/S",2,
13967,NRK,2,
13968,OCS,2,
13969,"ODDMOBB INC",2,
13970,"OG INTERNATIONAL",2,
13971,"OKKO DIGITAL ENTERTAINMENT LIMITED",2,
13972,"OY YLEISRADIO AB",2,
13973,"PATHÉ THEATRES BV",2,
13974,"PLAYCO ENTERTAINMENT FZ LLC",2,
13975,"POCKETWATCH GAMES, LLC",2,
13976,"POLYGON TOYS",2,
13977,"PT COMUNICACOES, S.A.",2,
13978,"QUICKFLIX LIMITED",2,
13979,"RADIO TELEVISION BELGE FRANCOPHONE",2,
13980,"RAKE IN GRASS",2,
13981,"RENEGADE KID",2,
13982,"ROCKET CITY STUDIOS, INC.",2,
13983,"SANDRO TOMASETTI - DESENVOLVIMENTO SOFTWARE - ME (CYBER RHINO STUDIOS)",2,
13984,"SCEE R AND D",2,
13985,"SCE SPAIN",2,
13986,"SIDHE INTERACTIVE",2,
13987,"SIEA AD BUYS AND SPONSORS",2,
13988,"SIEA CLASSICS",2,
13989,SIERRA,2,
13990,"SKY ITALIA SRL",2,
13991,"SMILING BUDDHA GAMES, LLC",2,
13992,"SONY DADC US, INC.",2,
13993,"SONY NETWORK ENTERTAINMENT INTERNATIONAL, LLC (SNEI)",1,
13994,"SPECIAL BROADCASTING SERVICES CORP.",2,
13995,"SPI INTERNATIONAL N.V.",2,
13996,"SPOTIFY AB",2,
13997,"STAN ENTERTAINMENT PTY LTD",2,
13998,"STIRFIRE PTY LTD",2,
13999,"TAKE 2 INTERACTIVE SOFTWARE EUROPE LTD",2,
14000,"TARSIER STUDIOS PRODUCTIONS AB",2,
14001,"TDC A/S",2,
14002,"TEAM 17",2,
14003,"TECH PUBLISHING A/S",2,
14004,"TELECOM NEW ZEALAND LIMITED",2,
14005,"TELEVISION NEW ZEALAND LIMITED",2,
14006,"TELEVISIÓ DE CATALUNYA S.A (TVC)",2,
14007,TESTCOMPANY1,2,
14008,"THE CODE MONKEYS",2,
14009,"TIKGAMES - CREAT STUDIOS, INC.",2,
14010,"TOSE SOFTWARE USA, INC.",2,
14011,TOUCHSTONE,2,
14012,"TRADEWEST GAMES LTD",2,
14013,"TRAGNARION STUDIOS",2,
14014,"TUENTI TECHNOLOGIES S.L.",2,
14015,"TVIGLE MEDIA, LLC",2,
14016,"TVN SA",2,
14017,"VIAPLAY AB",2,
14018,"VIASAT BROADCASTING UK LIMITED",2,
14019,"VIDZONE DIGITAL MEDIA",2,
14020,"VIRGIN PLAY S.A.",2,
14021,"VIVENDI GAMES INTERNATIONAL SA",2,
14022,"VON CHRONO",2,
14023,"WALFRIDO ABEJON GARCIA RAINY NIGHT CREATIONS",2,
14024,"WHIPPERING LLC",2,
14025,"WUAKI TV S.L.U.",2,
14026,"YAHOO!7 PTY LTD",2,
14027,"ZEN TECHNOLOGIES LIMITED",2,
14028,"ZOO GAMES, INC.",2,
14029,"ZOO PUBLISHING INC",2,
14030,"ZUSHI GAMES LIMITED",2,
14031,"3DCLOUDS.IT A DIVISION OF FORMEX SRL",2,
14032,"8-BIT DEVELOPMENT LLC",2,
14033,"9TH WEEK (GAMES) LIMITED",2,
14034,"ABBEY GAMES BV",2,
14035,"AKUPARA GAMES",2,
14036,"ALEKSANDER SIERGA T/A SIMULATION GAMES MANUFACTURE",2,
14037,"ALEXANDER CARPARELLI TRADING AS NERDVISION GAMES",2,
14038,"ALTERED MATTER GAMES, SL",2,
14039,AMCO,2,
14040,"AMPLIFY CREATIONS, LDA",2,
14041,"ANNAPURNA GAMES, LLC",2,
14042,"ANTHONY CARROLL TRADING AS MGSSTUDIOS",2,
14043,"APPEAL SARL",2,
14044,"ARCADE DISTILLERY",2,
14045,"ARIEL SELIG T/A ARIEL SELIG",2,
14046,"ARILD NESS T/A ARILD NESS MEDIA",2,
14047,"ARMNOMADS LLC",2,
14048,"BARKERS CREST STUDIO LLC",2,
14049,"BIGBOX VR, INC.",2,
14050,"BINARY BUBBLES, INC",2,
14051,"BLUE OCEAN STUDIOS",2,
14052,"BOREALYS GAMES",2,
14053,"BRAINSEED FACTORY",2,
14054,BREACHGATE,2,
14055,"BREAKING FOURTH LIMITED",2,
14056,"BREAKING WALLS (9286721 CANADA INC)",2,
14057,"BROKEN RULES INTERACTIVE MEDIA GMBH",2,
14058,"BURNING ARROW LTD",2,
14059,"BUSCA CORP",2,
14060,"BYTESPRITE PTY LTD",2,
14061,"CAPE COPENHAGEN APS",2,
14062,"CARBON STUDIO SP. Z O.O.",2,
14063,"CASTLE STEPS LLC",2,
14064,"CAVALIER GAME STUDIOS LTD",2,
14065,"CDP.PL SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA",2,
14066,"CEDRIC MAUSSION T/A CEDRIC MAUSSION GAMES",2,
14067,"CERULEAN GAMES",2,
14068,"CLIFFHANGER PRODUCTIONS SOFTWARE GMBH",2,
14069,"CLOCKWORK GIANT GAMES LLC",2,
14070,"CODEOVO SOFTWARE LTD.",2,
14071,"CONCRETE SOFTWARE",2,
14072,"CPE HOLDINGS INC.",2,
14073,"CRAIG LITTLER T/A BLUEBUTTON GAMES",2,
14074,"CRANEBALLS LLC",2,
14075,"CREAKTIF SARL",2,
14076,"CREATIVE BYTES STUDIOS INC.",2,
14077,"CROSSE STUDIOS",2,
14078,"DAN & GARY GAMES",2,
14079,"DATAWORLD LTD",2,
14080,"DAVID OREILLY",2,
14081,"DA VIKING CODE SARL",2,
14082,"DCF STUDIOS LTDA ME",2,
14083,"DECODER DESIGNS, LLC",2,
14084,"DEFIANT STUDIOS",2,
14085,"DELTATRE S.P.A",2,
14086,"DEMIMONDE GMBH",2,
14087,"DENUVO GMBH",2,
14088,"DESARROLLADOR DE VIDEOJUEGOS ESTEBAN CAMPOS MILLAPEL E.I.R.L.",2,
14089,"DIE GUTE FABRIK APS",2,
14090,"DIGIMENT LTD",2,
14091,"DIRE WOLF DIGITAL LLC",2,
14092,"DIVR LABS S.R.O.",2,
14093,"DOVETAIL GAMES",2,
14094,"DREAM TOTEMS LLC",2,
14095,"DUBIOUS UTILITY LLC",2,
14096,"DUDEMAN INC.",2,
14097,"EBIM STUDIO SAS",2,
14098,"ELECTRIC HAT GAMES LLC",2,
14099,"ENDOR AG",2,
14100,"E-POST MEDIA LIMITED",2,
14101,"ESCAPE REALITY UKVR LTD",2,
14102,E-SOLUS,2,
14103,"EVR HOLDINGS PLC",2,
14104,"FAST TRAVEL GAMES AB",2,
14105,"FENIXL SOFTWARE",2,
14106,"FILIP SEREWA TRADING AS HONETI - FILIP SEREWA",2,
14107,"FIRST CONTACT ENTERTAINMENT",2,
14108,FLYCLOPS,2,
14109,"FOR FUN GAMES",2,
14110,"FOXLEAP, LLC.",2,
14111,"FRAMESTORE LTD",2,
14112,"FREEJAM LIMITED",2,
14113,"FRONTWIRE STUDIOS",2,
14114,"FUTURE LIGHTHOUSE LTD",2,
14115,"GAME ARTISTS LLC",2,
14116,"GAME TROOPERS S.L.U.",2,
14117,"GAMING BLISS STUDIOS, LLC",2,
14118,"GARAGE 227 STUDIOS",2,
14119,"GENTLE MANHANDS LLC",2,
14120,"GOBLINZ STUDIO SAS",2,
14121,"GRAND UNIFIED LLC",2,
14122,"GREAT WAVE",2,
14123,"GREEN MAN GAMING LTD",2,
14124,"GROTTA GAME STUDIO",2,
14125,"GROUNDHOG GAMES",2,
14126,"GRZEGORZ CHOMNIAKIEWICZ T/A SPLASH DESIGN",2,
14127,"HANAGAMI CARROLL, INC.",2,
14128,"HARMONIOUS GAMES PTY. LTD.",2,
14129,"HEARTBIT INTERACTIVE SRL",2,
14130,"ICE FLAMES SP. Z O.O.",2,
14131,"IDLE HANDS COMM. V.",2,
14132,"'ILLUSION RAY STUDIO' ŁUKASZ SMAGA, PAULINA TURSKA - SPÓŁKA JAWNA",2,
14133,"INCEPTION VR",2,
14134,"INDOMITUS GAMES S.R.L. SEMPLFICATA",2,
14135,INMERSYS,2,
14136,"INNERSPACE VR FRANCE SAS",2,
14137,"IT SONIX CUSTOM DEVELOPMENT GMBH",2,
14138,"IVANOVICH GAMES SL",2,
14139,"JAM PUBLISHERS",2,
14140,"JANDUSOFT S.L.",2,
14141,"JIMMY MALMER",2,
14142,"JULIEN RIBASSIN T/A JULIEN RIBASSIN",2,
14143,"KAIA GAME STUDIOS KOOP. ELKARTE TXIKIA",2,
14144,"KAIO INTERACTIVE",2,
14145,"KAKUMEI STUDIOS LTD",2,
14146,"KILLHOUSE GAMES SRL",2,
14147,"KINGDOM MEDIA LLC",2,
14148,LANDFALL,2,
14149,"LEWANDOWSKI DIGITAL LLC",2,
14150,LIVELIKE,2,
14151,"LOVEPREET SINGH T/A HUT 90",2,
14152,"LTD PANORAMIK",2,
14153,"LUDUS S.A DE C.V",2,
14154,"LYRESCARP SOFT PTY LIMITED",2,
14155,"MAD HEAD GAMES DOO",2,
14156,"MAGINE GERMANY GMBH",2,
14157,"MAGNOPUS LLC",2,
14158,"MANIC INTERACTIVE LLC",2,
14159,"'MARCIN MAKAJ' PHU",2,
14160,"MARCO PAPPALARDO T/A MARCO PAPPALARDO",2,
14161,"MARKT+TECHNIK VERLAG GMBH",2,
14162,"MAYDAYZ E.K.",2,
14163,"MESSIER GAMES & ANIMATIONS",2,
14164,"MIXTVISION MEDIENGESELLSCHAFT MBH",2,
14165,"MOLLY ROCKET INC.",2,
14166,"MONKEY STORIES",2,
14167,"MONSTER VR",2,
14168,"MOONEYE UG (HAFTUNGSBESCHRÄNKT)",2,
14169,"NAMI TENTOU MUSHI",2,
14170,"NIKLAS PERSSON T/A MINJONS",2,
14171,"N&O LABS LLC",2,
14172,NOOWANDA,2,
14173,"NUCLEAR FICTION",2,
14174,"NVIZZIO CREATIONS INC.",2,
14175,"OCTETO STUDIOS",2,
14176,"OKTAGON GAMES",2,
14177,"OMER SERKAN UZUNER TRADING AS TOUGH GUYS DIGITAL",2,
14178,"PAOLA PASINI TRADING AS TWIN WOLVES STUDIO",2,
14179,"PARKERHILL TECHNOLOGY GROUP",2,
14180,"PEOPLE CAN FLY",2,
14181,PEOPLEKNOT,2,
14182,"PERZIUR SLU",2,
14183,"PHILIP BENNETT TRADING AS MUSA CILANTRO",2,
14184,"PIXELBYTE STUDIOS",2,
14185,"PLAYSPORT GAMES LTD",2,
14186,"PLAYSYS DI DERIU LUCA",2,
14187,"POLYGON&PIXEL LTD",2,
14188,POWERHOOF,2,
14189,"POWER LEVEL STUDIOS",2,
14190,"PROTOCOL GAMES S.L.",2,
14191,"PUREDEV SOFTWARE LIMITED",2,
14192,"PUUBA, INC",2,
14193,"PYGMY STUDIO",2,
14194,"QC GAMES",2,
14195,"QUICKGRILL, LLC",2,
14196,"RCMADIAX LLC",2,
14197,"REMEDY ENTERTAINMENT LTD.",2,
14198,"RITE DIGITAL LIMITED T/A PHILHARMONIA ORCHESTRA",2,
14199,"ROBERT MENA TRADING AS ALPHAWAVE GAMES",2,
14200,"ROCKSTAR INTERACTIVE INDIA LLP",2,
14201,"ROTTEN MAGE",2,
14202,"ROTTEN MAGE (PTE.) LTD.",2,
14203,"RUNWILD ENTERTAINMENT LTD",2,
14204,RVLVR,2,
14205,"S2 ENTERTAINMENT LTD (DBA MAD FELLOWS)",2,
14206,"SABER INTERACTIVE SPAIN, S.L.U.",2,
14207,"SABOTAGE STUDIO INC",2,
14208,"SADSQUARE STUDIO",2,
14209,"SAMSON FILMS",2,
14210,"SATURNINE GAMES",2,
14211,"SCREAMING VILLAINS",2,
14212,"SEMICOLON ENTERTAINMENT LTD.",2,
14213,"SETAPP SP. Z O. O.",2,
14214,"SHADOW MASTERS LIMITED",2,
14215,"SHOWSTORM LTD",2,
14216,"SIDEWALK GAMES LLC",2,
14217,"SILICON STORM",2,
14218,"SIMPLETECHS GMBH",2,
14219,"SINERGIA STUDIOS",2,
14220,"SKY NETWORK TELEVISION LIMITED",2,
14221,"SLOCLAP S.A.S",2,
14222,"SMG STUDIO",2,
14223,"SNOWBIT INTERACTIVE E.U.",2,
14224,"SOFAVR LLC",2,
14225,"SOLFAR STUDIOS",2,
14226,"SPECTRAL ILLUSIONS LLC",2,
14227,"SPIRAL SUMMIT GAMES LLC",2,
14228,SQUANCHTENDO,2,
14229,"STARBREEZE PUBLISHING AB",2,
14230,"START VR",2,
14231,"STITCH HEADS VOF",2,
14232,STONEBOT,2,
14233,"STRAYEMBER GAMES INC.",2,
14234,"STREAMLINE MEDIA GROUP, INC",2,
14235,"STUDIO RAVENHEART",2,
14236,"STUDIO ROQOVAN, INC",2,
14237,"STUFF 13 LIMITED",2,
14238,"SUPERMASSIVE GAMES LIMITED",2,
14239,"SURREALVR, INC",2,
14240,"SYNODIC ARC",2,
14241,"TEAM FUTURE LLC",2,
14242,"THERMO-DYNAMIC GAMES LTD",2,
14243,"THE VOICES GAMES LTD",2,
14244,"THIRD SHIFT GAMES LLC",2,
14245,"TOWER UP STUDIOS",2,
14246,"TRAPTICS LTD",2,
14247,"TREK INDUSTRIES, INC",2,
14248,"TUATARA GAMES",2,
14249,"TURBO FORMULA LTD",2,
14250,"TUYR SOFTWARE INC",2,
14251,"TWIN SQUID LTD",2,
14252,UNFORGIVEN,2,
14253,"UNICUBE STUDIOS LIMITED",2,
14254,"UNLIT GAMES",2,
14255,"VIRTUAL RAGE STUDIOS LLC",2,
14256,"VRTRON LIMITED",2,
14257,"WAR DUCKS LTD",2,
14258,"WENKLY STUDIO SP. Z O.O.",2,
14259,"WEST PIER STUDIO LIMITED",2,
14260,"WHALE ROCK GAMES",2,
14261,"XANATON CORPORATION (D/B/A ACCORDION GAMES)",2,
14262,"XCOGAMES LLC",2,
14263,"X.D. NETWORK INC.",2,
14264,"YETI LLC",2,
14265,"ZAO TROLL.RU LIMITED",2,
14266,"ZEICHENKRAFTWERK JEUTTER & SCHALLER GBR",2,
14267,ZEROLIGHT,2,
14268,"ZERO ROCK ENTERTAINMENT",2,
14269,"ZOOM PLATFORM",2,
14276,"Digital Leisure",2,
14277,"Dissident Logic LLC",2,
14278,"Grimm Brothers",2,
14279,In|Framez,2,
14280,"22 Block Media",2,
14282,"ANIPLEX INC.",2,アニプレックス
14283,"4-REAL INTERMEDIA GMBH",2,
14284,"ACADEMY OF INTERACTIVE ENTERTAINMENT LTD",2,
14285,"AGEIA TECHNOLOGIES SWITZERLAND AG",2,
14286,"AGI MEDIA PACKAGING LIMITED",2,
14287,"ALLEGORITHMIC SAS",2,
14288,"ANAKAN GMBH",2,
14289,"AROUND THE WORD SARL",2,
14290,"AS DESIGNED",2,
14291,"AUTODESK AB",2,
14292,"BENJAMIN LOCHMANN NEW MEDIA GMBH",2,
14293,"BETAFIX SERVICES SL",2,
14294,"BIBORG INTERACTIVE SARL",2,
14295,"BRAINCELLS PRODUCTIONS",2,
14296,"BRETT TAYLOR INTERACTIVE LIMITED LIABILITY COMPANY",2,
14297,"BUCKINGHAMSHIRE NEW UNIVERSITY",2,
14298,"BYTEROCKERS' GAMES GMBH & CO. KG",2,
14299,"CAKEHAT PTY LTD",2,
14300,"CASA RARA STUDIO INC.",2,
14301,"CATCH & RELEASE, LLC",2,
14302,"CENTRIA UNIVERSITY OF APPLIED SCIENCES",2,
14303,"CHANCE6 STUDIOS, LLC",2,
14304,"COHERENT LABS AD",2,
14305,"COLIN DODSON ASSOCIATES",2,
14306,"COLOGNE UNIVERSITY OF APPLIED SCIENCES",2,
14307,"DELTADNA LTD",2,
14308,"DREAM REALITY INTERACTIVE LTD",2,
14309,"DUBBERMAN AS",2,
14310,"DYNAMIC DIGITAL DEPTH, PTY LTD",2,
14311,"EDINBURGH NAPIER UNIVERSITY",2,
14312,"ELIAS SOFTWARE AB",2,
14313,EPITECH,2,
14314,"ESCOLA DE NOVES TECNOLOGIES INTERACTIVES (ENTI-UB)",2,
14315,"ESCOLA SUPERIOR D'ART I TECNOLOGIA - ESAT",2,
14316,"ESCOLA TÉCNICA DE IMAGEM E COMUNICAÇÃO APLICADA,",2,
14317,"ESTUDIO BAY SL",2,
14318,"EXEQUO SA",2,
14319,"EXIT GAMES GMBH",2,
14320,"EXPANSIVE WORLDS AB",2,
14321,"EYE-D CREATIVE LTD",2,
14322,"FACHHOCHSCHULE TRIER – FACHBEREICH INFORMATIK",2,
14323,"FIELD TESTED GAMES LTD",2,
14324,"FIRELIGHT TECHNOLOGIES PTY LTD",2,
14325,"FIRST POST INC",2,
14326,FREEFORM.LONDON,2,
14327,"GAME SPARKS TECHNOLOGIES LTD",2,
14328,"GEOMERICS LIMITED",2,
14329,"GIZ WE CAN TRAIN YOU LDA",2,
14330,"GLOBALOC GMBH",2,
14331,"GLOBALSTEP LLC",2,
14332,"GODSPEED GAMES",2,
14333,"GREENLINK GROUP SRL",2,
14334,"GROIZARD, MATTHEW",2,
14335,"GYROSCOPE KFT.",2,
14336,"HAUTE ECOLE ALBERT JACQUARD",2,
14337,"HOCHSCHULE DARMSTADT",2,
14338,"HOCHSCHULE DER MEDIEN",2,
14339,"IKINEMA LIMITED",2,
14340,"IMAGE INFOTAINMENT LTD",2,
14341,"INFOTEAM INTERNATIONAL SERVICES LTD",2,
14342,"INICIO VOF",2,
14343,"KAJAANIN AMMATTIKORKEAKOULU OY",2,
14344,"KINGSTON UNIVERSITY",2,
14345,"KROTOS LTD",2,
14346,"LA12 LTD",2,
14347,"LAMA PRODUKSIYON YAZ. BIL. TIC. LTD. STI.",2,
14348,"LEVSHA LOCALIZATION LLC",2,
14349,"LOCAL HEROES WORLDWIDE B.V",2,
14350,"LOCALSOFT SL",2,
14351,"LOCAL TRANSIT SRL",2,
14352,"MEDIA DESIGN SCHOOL LIMITED",2,
14353,"METROPOLIA AMMATTIKORKEAKOULU",2,
14354,"MIDNIGHT OIL CREATIVE",2,
14355,"NATIONAL FILM AND TELEVISION SCHOOL",2,
14356,"NEWCASTLE UNIVERSITY",2,
14357,"NHTV UNIVERSITY OF APPLIED SCIENCES",2,
14358,"NOESIS TECHNOLOGIES S.L.",2,
14359,"OC3 ENTERTAINMENT, INC.",2,
14360,"OUTSOURCE MEDIA LTD",2,
14361,"PINK NOISE S.L.",2,
14362,"PIOTR SOBOLEWSKI T/A TK GAMES",2,
14363,"PIXEL REEF SAS",2,
14364,"POLYTECHNIC INSTITUTE OF LEIRIA",2,
14365,"PORTAL TECHNOLOGY INC",2,
14366,"PRIMAL GAME STUDIO LTD",2,
14367,"PROLOGUE GAMES",2,
14368,"PROSPECT GAMES LIMITED",2,
14369,"QV SOFTWARE INTERNATIONAL ",2,
14370,"SAE ARABIA FZ LLC",2,
14371,"SAE INSTITUTE GMBH",2,
14372,"SARL POLE3D",2,
14373,"S.C. QUANTIC LAB S.R.L.",2,
14374,"SC WHYTTEST SRL",2,
14375,"SEMAPHORE EST.",2,
14376,"SHEFFIELD HALLAM UNIVERSITY",2,
14377,"SHLOC LIMITED",2,
14378,"SIMUL SOFTWARE LTD",2,
14379,"SN SYSTEMS LTD",2,
14380,"SOUTHAMPTON SOLENT UNIVERSITY",2,
14381,"SPEECH GRAPHICS LTD",2,
14382,"SQS INDIA INFOSYSTEMS PVT LTD",2,
14383,"STAFFORDSHIRE UNIVERSITY",2,
14384,"SUNSOFT (SUNCORPORATION)",2,
14385,"SUN TECHNOLOGIES INTEGRATORS PVT LTD",2,
14386,"SYNTHESIS GLOBAL SOLUTIONS SA",2,
14387,"TAINICOM LTD",2,
14388,"TEACHLABS, S.L.",2,
14389,"TELEKINESYS RESEARCH LTD",2,
14390,"TESTOLOGY LTD",2,
14391,"TESTRONIC LABORATORIES LTD",2,
14392,"THE MUNKY, LLC",2,
14393,"THIERRY TOURNEL TRADING AS BLACKBONES FAMILY",2,
14394,"TILEKILLER LIMITED",2,
14395,"TONEWORX GMBH",2,
